time,x0,x1,x2,x3,x4,x5,regime_id
118,0.25125165,0.03594069,-0.13053875,0.16499187,-0.27095008,0.01153237,0
119,0.28777952,-0.02839212,-0.10571781,0.11744076,0.01050292,0.11648337,0
120,-0.22221147,0.09639088,-0.09375388,-0.12690184,0.11297054,0.13852350,0
121,-0.25026288,-0.00730208,0.05823891,0.00050417,-0.27031013,0.12513298,0
122,-0.28750129,-0.09267393,0.32095075,0.25212831,0.17669274,0.03945755,0
123,-0.04905231,-0.23165731,0.17404131,0.16630182,0.10004536,-0.11260135,0
124,0.07575817,-0.15412916,0.11176190,0.17241972,0.02760201,0.08284461,0
125,-0.19010387,0.16697631,-0.02169226,-0.20825587,-0.11977815,-0.14458819,0
126,-0.13313581,-0.01551564,0.06844658,-0.07511481,-0.04230937,0.00535371,0
127,-0.29200315,0.03703394,-0.36105130,-0.06100080,-0.02496038,0.19072905,0
128,-0.03445610,-0.11054464,-0.02742904,-0.20204550,-0.02521987,0.26775261,0
129,0.05561625,0.08872512,-0.12182038,0.08565664,0.09130184,0.14504030,0
130,-0.16122041,-0.08977435,0.07766764,-0.12236441,0.10527219,-0.15488666,0
131,-0.09739638,0.39353740,-0.24964714,0.17082090,0.03685249,0.00072257,0
132,0.04964304,0.00966865,0.15195023,-0.04229954,0.19106950,-0.11564418,0
133,-0.22577770,0.12355691,0.30021172,-0.01654832,-0.00316267,-0.25535090,0
134,-0.26407557,-0.08770319,0.11379222,0.16677598,0.48254056,-0.22641079,0
135,-0.08857600,-0.10897361,0.07545168,0.00208591,0.17987350,-0.18063173,0
136,-0.33951343,0.07752014,-0.05848545,-0.13162106,0.05919283,0.05761752,0
137,-0.18467020,0.27358987,0.27186398,-0.05940338,0.14733557,0.25081593,0
138,0.01522889,0.18285860,0.27146238,-0.27343448,0.10476004,-0.12536687,0
139,0.19022789,0.31897259,0.35819899,-0.15265597,-0.27283499,-0.10259907,0
140,0.06690013,0.34114068,0.06892049,0.05703868,-0.32227194,0.03250987,0
141,-0.11736188,-0.03186348,0.00474418,-0.00708757,0.20714373,-0.00233745,0
142,-0.30608726,-0.04140728,-0.04580616,-0.15957770,0.29882147,-0.03079482,0
143,-0.27092362,-0.10022646,-0.04330153,-0.14929973,0.34739556,-0.43210125,0
144,-0.22509028,0.02566010,0.00489536,-0.05078079,-0.00895206,-0.02103132,0
145,-0.05804702,0.12758371,0.04635256,-0.18504899,0.10827980,0.00995888,0
146,0.04979925,-0.48321752,-0.23245855,-0.30329710,-0.10178447,-0.04111718,0
147,-0.46300393,-0.46771122,0.33042014,0.21857100,-0.09231894,-0.08490059,0
148,-0.66424130,-0.56893134,-0.05379192,-0.06034157,-0.18906592,-0.17732817,0
149,-0.35998220,-0.49559480,-0.30252083,-0.05860655,-0.11439700,0.03000730,0
150,-0.40765999,-0.35341702,-0.06050486,-0.01504161,0.01046919,0.28991888,0
151,-0.05701573,0.03763851,0.38870100,0.23119422,-0.16862318,-0.02959381,0
152,-0.11223031,-0.30037669,0.07680571,0.15083476,-0.01029343,-0.13110448,0
153,-0.12166083,-0.31444258,0.41410177,0.08130565,0.23662303,-0.15006921,0
154,-0.00204229,-0.42975269,-0.10048619,-0.32831761,-0.28557203,-0.28617350,0
155,0.12611574,0.28499790,-0.03667398,0.01050890,-0.23567983,-0.04109876,0
156,0.11908885,0.32307250,0.07622685,-0.05895743,-0.29617177,-0.23258998,0
157,0.36522518,0.18327131,-0.01560767,0.11320608,-0.01787295,0.16928283,0
158,0.01025415,0.46630678,-0.06317368,0.33652231,0.00594644,0.00591339,0
159,-0.02320502,-0.27154700,0.14766369,0.40894899,-0.13690528,0.05715280,0
160,-0.07901227,-0.13505657,0.07135549,0.46819043,0.01523910,0.20692377,0
161,0.24587764,-0.23074876,0.07051391,0.14183449,-0.02131887,0.21708568,0
162,0.27088107,0.27333638,0.34230362,0.05838436,0.12910925,-0.00952877,0
163,-0.17548479,0.31569848,0.21400792,0.06074367,0.21588605,-0.39521954,0
164,0.02159781,0.04029404,0.04763492,-0.26456727,0.01062257,0.17362398,0
165,-0.23366537,-0.18858910,-0.00976131,-0.48169698,-0.01681733,0.23434136,0
166,-0.40565720,-0.31251383,-0.12369192,-0.24711534,-0.45882978,0.22145298,0
167,-0.46240194,-0.92757174,-0.18245021,0.00906783,-0.61223822,0.04223163,0
168,-0.15863993,-0.85009767,0.00215759,-0.02592354,0.33419937,-0.01654663,0
169,-0.40201067,-0.07472982,-0.13978041,-0.15622528,0.19433612,-0.28914862,0
170,-0.19137909,-0.16733545,-0.41464814,-0.19817934,0.15371711,-0.47485566,0
171,0.20039661,0.17156366,-0.21863194,0.20203749,0.09986056,-0.10626963,0
172,0.46446216,0.30167914,-0.04393972,0.21577530,-0.05269900,-0.23611552,0
173,0.45217722,0.19640103,0.09073420,0.19751743,-0.05452490,-0.01051467,0
174,0.38642020,0.58215853,0.12143245,0.13874063,-0.08888895,-0.07883647,0
175,0.07302887,0.38012856,-0.27678897,0.31971602,-0.14527169,0.03054722,0
176,0.12482497,0.05745960,0.05791373,-0.12554872,0.13079781,0.08732807,0
177,-0.01121600,0.16400954,0.14586044,0.01772405,0.04510553,0.30657145,0
178,-0.65983195,-0.13112440,0.10572941,-0.31155666,0.00635475,0.36983812,0
179,-0.59298725,-0.63829546,0.01142712,-0.04456322,-0.14647257,0.25819612,0
180,-0.20069521,-0.58394307,0.03208748,-0.08238373,-0.20044919,0.33502729,0
181,-0.35653850,-0.57958276,-0.01265499,0.03549372,0.07043935,0.27584096,0
182,-0.31159829,-0.61452534,0.45977708,-0.36943072,0.33851917,0.37674418,0
183,0.03139382,-0.08898574,0.46470382,-0.22945096,0.04734336,0.14057206,0
184,0.17085488,0.04289732,0.07321371,0.06661708,0.13836990,0.18435380,0
185,-0.04742695,-0.15135333,-0.08125847,-0.21954099,0.08247151,0.07221069,0
186,-0.50762407,-0.12901708,0.18271830,-0.21987514,0.05707894,-0.21615514,0
187,-0.24834123,-0.05874521,0.44896005,0.04192011,-0.07220946,-0.20905868,0
188,0.03420911,-0.11851024,0.07807705,0.21015014,-0.01859412,0.31500485,0
189,0.51527456,0.10387465,0.28080385,-0.03765235,-0.09270306,0.23179926,0
190,0.44147988,0.16996914,-0.06739796,-0.12546433,-0.36332967,0.12938881,0
191,0.29049846,-0.14491355,-0.03399955,0.04645492,0.24111784,-0.20106137,0
192,0.45582025,0.20320945,0.03977384,0.12146885,0.14632827,0.04483265,0
193,0.32018998,-0.06630711,0.08702469,0.20960736,-0.08120957,0.01713031,0
194,-0.18476265,-0.20630138,-0.15641718,0.23186569,-0.16823024,0.13626148,0
195,-0.48993271,-0.67574637,0.20125357,0.09864015,0.00714499,0.15424493,0
196,-0.68741737,-0.50300595,0.14824277,-0.08789427,0.22462643,0.23419367,0
197,-1.13155098,-0.75528025,-0.00905458,0.00624357,0.05039337,-0.23740112,0
198,-1.39221532,-1.05009754,-0.09297700,-0.39521868,0.32119418,0.10340147,0
199,-1.16314441,-0.62051387,0.08300757,-0.49581899,0.31923875,-0.16074214,0
200,-0.76089973,-0.24866591,-0.30445971,-0.69368019,0.32750448,-0.12302101,0
201,-0.35977922,-0.03872141,0.08286427,-0.53282833,-0.36482228,-0.20279359,0
202,-0.21145222,-0.40070863,-0.14093837,-0.41746993,-0.26235713,-0.34362115,0
203,-0.41136574,-0.12411177,0.00384694,-0.25129432,-0.16327312,-0.13740631,0
204,-0.68356048,-0.56201396,-0.14445220,-0.42555244,-0.04554623,0.06633169,0
205,-0.56357143,-0.53624839,0.01324356,-0.36461865,-0.28270598,-0.19584362,0
206,-0.35336167,-0.95635029,0.02262507,-0.09000414,-0.09247880,0.00636829,0
207,-0.51472678,-1.02295364,-0.41054002,0.03379194,-0.07389475,-0.07898170,0
208,-0.69065618,-0.77553160,-0.33045355,-0.06475579,0.22698107,0.02038083,0
209,-0.23002921,-0.79432857,-0.15069385,-0.01781062,0.38167992,-0.24627377,0
210,-0.04827183,-0.31212136,-0.08835807,-0.11153572,0.13339820,-0.06465098,0
211,-0.16675807,-0.14461325,-0.17596630,0.03799143,0.57686199,-0.35044877,0
212,-0.16634360,0.17697098,-0.15042520,0.10480256,0.37258293,-0.13118754,0
213,-0.42863482,0.39889035,-0.02917441,0.18820615,-0.13841902,-0.21161314,0
214,-0.13257016,-0.04225326,0.13326709,-0.36505175,0.12597952,-0.09863915,0
215,-0.40157940,0.15363660,-0.39873317,-0.06522143,-0.31577936,-0.03705108,0
216,-0.01619261,-0.23027183,-0.30914632,-0.23098925,0.11973970,0.07900184,0
217,0.12453279,-0.06735831,-0.04789552,-0.41266594,0.14528828,0.06053352,0
218,-0.05890827,0.30502957,0.31664281,0.08669735,-0.17506137,0.06895704,0
219,0.15506575,-0.01527753,0.13937310,-0.27010710,-0.04192142,0.11363242,0
220,-0.30690753,0.26036864,0.15335966,-0.19341798,-0.11843968,-0.21635256,0
221,-0.29939519,0.18620318,-0.09776649,-0.04835331,-0.20657379,-0.05774190,0
222,0.03985233,-0.16570124,-0.33950905,-0.35287090,-0.18152586,-0.25215278,0
223,-0.11200230,0.45404734,-0.52081366,-0.09150752,-0.29843906,-0.20812444,0
224,-0.47946888,0.09774473,0.06486556,-0.14958944,-0.11001708,0.08600678,0
225,-0.39485392,-0.58739581,0.16390030,-0.21563393,-0.25560991,0.06348360,0
226,-0.14323428,-0.08159675,-0.15399690,-0.00882694,-0.26914228,-0.08924745,0
227,0.25753789,-0.02187537,-0.25782339,-0.13942674,-0.03738552,-0.03547541,0
228,0.14275074,0.13132530,-0.38133426,-0.07495899,0.12811716,-0.26308623,0
229,0.02345129,0.28133862,-0.29893585,0.27683381,0.08347338,-0.36061020,0
230,-0.03944909,-0.02277770,-0.15883241,0.02756621,0.19934127,-0.31004327,0
231,-0.21490104,-0.15432189,0.05596943,0.11287839,0.36255838,0.26147146,0
232,-0.13600735,-0.34053864,-0.05465493,-0.12981543,-0.05949689,-0.06561814,0
233,-0.50723534,-0.17530315,-0.20449034,0.41579437,-0.07243209,-0.01808564,0
234,0.18111161,-0.15385045,-0.04081031,-0.22209653,0.14154514,-0.21041525,0
235,0.29331914,0.23246274,-0.50533986,-0.21337809,0.12914465,0.11875599,0
236,-0.14889516,0.37317886,-0.01220975,-0.29955826,-0.05532461,0.10548391,0
237,-0.41550253,0.11102908,-0.03981860,-0.18733341,-0.23774187,-0.02982992,0
238,-0.09953393,-0.14701579,-0.09819414,-0.17539661,-0.45850228,0.07175157,0
239,-0.02677663,0.05201248,-0.37810492,-0.45287874,-0.07172988,0.03266996,0
240,-0.07142625,0.33018127,0.00893464,-0.09949215,-0.17290978,-0.36392550,0
241,0.16643313,0.17388807,-0.23883622,0.06167724,0.04345921,0.10838674,0
242,0.04870366,0.25005493,-0.06970429,-0.12948458,0.07205240,0.15544491,0
243,0.13331910,0.19525322,0.27145717,-0.19947655,-0.15633407,0.07552992,0
244,-0.10579549,0.01792364,-0.22971545,-0.03510704,-0.31106850,-0.03348020,0
245,-0.06821986,0.02630446,-0.16281706,0.07706536,0.00450071,-0.14039004,0
246,0.36312569,0.20976603,-0.35573133,0.12910256,-0.18085456,0.18782340,0
247,0.47095433,0.35813589,-0.15071504,0.27626669,-0.11035544,0.13127578,0
248,0.53579682,0.41597428,-0.25090412,0.05131181,-0.34609875,0.19348550,0
249,0.57238991,-0.00818268,0.06486497,0.42839053,-0.21191866,0.10981290,0
250,0.35531068,-0.18447488,0.08997934,0.05083009,0.14733168,0.23637292,0
251,-0.11074497,-0.35907688,0.04651473,0.01628833,-0.20651042,0.19338896,0
252,-0.41228560,-0.47487779,0.25818901,0.08352281,-0.01220321,0.20294558,0
253,-0.22612865,-0.36258539,0.07622380,-0.00566499,-0.05266223,0.18779635,0
254,-0.83938478,-0.19321398,-0.47143313,-0.17733309,0.22618345,0.03174879,0
255,-0.81741667,-0.27084890,-0.54612733,-0.10520281,0.03060787,-0.19960845,0
256,-0.58830135,-0.21355593,-0.15499328,-0.58312233,-0.04843248,-0.24982300,0
257,-0.78091467,-0.00242075,-0.13221544,-0.60667234,-0.23174117,-0.26250120,0
258,-0.66660282,-0.60888924,-0.51159828,-0.52986339,-0.51305791,-0.25959777,0
259,-0.70262761,-0.21249649,-0.27538766,-0.35453834,-0.46301485,-0.24054835,0
260,-0.74316269,-0.35594819,-0.39357851,-0.39118009,-0.25791785,-0.08424357,0
261,-0.63633738,-0.56094839,-0.32507030,-0.27830962,-0.04964505,-0.05581240,0
262,-0.24979900,-0.44699594,-0.21131809,-0.27183769,0.31635588,-0.26767311,0
263,-0.55280245,-0.08229305,0.12834520,-0.09041293,0.10876248,-0.22753693,0
264,-0.48140899,-0.47479621,-0.04844497,-0.15698645,-0.12137274,-0.25279535,0
265,-0.27596311,-0.31552880,-0.03828846,-0.02500755,0.02481247,-0.04905428,0
266,-0.19754404,-0.33396088,0.37030372,-0.16959043,-0.07216380,0.05491055,0
267,-0.55465283,-0.11828391,0.15886944,-0.32308945,0.20999036,0.13860386,0
268,-0.19361338,-0.16633396,0.10028988,0.00105052,0.02142321,0.06052882,0
269,-0.28732987,-0.31382972,0.06085431,-0.19675530,0.05361978,0.01607690,0
270,-0.72212335,-0.30458283,-0.43780916,-0.12237828,-0.07072542,0.24309156,0
271,-0.54625120,-0.71380927,-0.11593932,-0.12077478,-0.08074782,0.29440455,0
272,-0.57123449,-0.58193596,0.13605191,0.14212421,-0.07494766,-0.10894221,0
273,-0.25397554,-0.49963012,0.05304845,-0.30814743,0.24101407,-0.27199551,0
274,0.09774675,-0.26409106,0.06521589,-0.28262577,-0.26505289,-0.23719076,0
275,-0.36678348,0.17687610,0.02280547,-0.01561435,-0.13926555,-0.14334936,0
276,-0.25880483,-0.09474922,-0.05849600,-0.17190077,-0.31502231,-0.42382406,0
277,-0.16518379,-0.42109162,-0.13030025,-0.13175347,-0.48373195,-0.36526507,0
278,-0.10187310,-0.56673340,-0.11361081,0.08505510,0.06439849,-0.18998547,0
279,-0.18637798,-0.18184186,-0.05899544,0.11798685,0.14312486,0.05748128,0
280,-0.13469536,-0.16067922,-0.15746041,-0.33174871,0.36425609,0.07339723,0
281,-0.51403664,-0.01425652,-0.10265945,-0.26154335,0.28429119,-0.15378201,0
282,-0.46167694,-0.17730830,0.00845033,-0.08530690,0.04342896,0.01532342,0
283,-0.46638591,-0.40664849,0.04599449,-0.02574624,0.11737597,0.01520971,0
284,-0.28077052,-0.34197520,0.05855785,0.25457625,-0.01202190,0.08320887,0
285,-0.09198447,0.10522197,-0.02295222,0.07924098,-0.03754783,-0.02390216,0
286,0.13739516,0.03614433,0.21098673,-0.01189004,-0.06637500,0.47540743,0
287,-0.07626922,-0.08300431,0.03353846,0.20289364,-0.08875181,0.24787581,0
288,0.05367434,-0.36183455,-0.12132200,0.09891462,0.14626476,0.17714427,0
289,0.16120539,-0.22125253,-0.10620829,-0.11557449,0.34426850,0.19783598,0
290,0.14819155,0.50301850,-0.30853509,-0.13281878,-0.02552496,-0.05953664,0
291,-0.04789404,-0.00512381,-0.08938679,-0.00111637,-0.02511297,0.06321992,0
292,-0.10733442,0.33906044,0.01749884,-0.34928716,-0.18558891,-0.28337650,0
293,-0.26310288,-0.08649869,0.30392628,-0.06971904,-0.04113398,-0.30167969,0
294,-0.30172204,-0.24856336,-0.27027832,-0.13471588,-0.00938250,-0.18147392,0
295,-0.44389427,-0.35994851,-0.14479289,-0.03005419,0.19970848,-0.13885138,0
296,-0.07087553,-0.05721197,-0.17413927,0.00435584,0.26919105,0.16680267,0
297,-0.14212026,0.07086120,-0.03596185,-0.03605535,-0.04630157,-0.18847443,0
298,-0.10938166,0.07429505,-0.20249423,-0.25254230,0.01287011,-0.06201537,0
299,0.26999086,0.08111211,-0.01625362,-0.32483860,-0.29676287,0.25556522,0
300,-0.24992057,0.01482157,0.03590162,-0.21418889,-0.20739746,0.34221451,0
301,-0.48884754,0.00570602,0.18382301,-0.26731469,-0.38215390,0.02789489,0
302,-0.24693835,-0.56783997,0.07221542,-0.12293292,-0.57612229,0.19928066,0
303,-0.20771301,-0.47556965,0.27326547,-0.01953809,-0.50013182,-0.04696579,0
304,-0.28325299,-0.41348893,0.25153744,0.04282231,-0.08428142,-0.35456366,0
305,-0.29503529,-0.69898134,0.14214501,0.10001235,0.07590048,-0.71925077,0
306,0.06388390,-0.58820140,-0.46141962,0.17810583,0.14775281,-0.14144166,0
307,0.05922466,-0.18770507,-0.11048104,0.49847480,0.33721180,-0.35138763,0
308,0.18533831,0.00486837,-0.20697208,0.42353443,0.38382081,0.29678556,0
309,-0.00190242,-0.06342321,-0.11053391,0.05982721,-0.31587235,0.06218538,0
310,-0.10643873,0.19938831,-0.03184449,0.25549256,-0.00140372,0.17817784,0
311,0.47382874,0.17341820,0.11661676,0.13670536,-0.02488842,0.15720598,0
312,0.40350714,0.45855346,0.31423294,0.39381519,0.00100469,-0.35462414,0
313,0.05550966,0.63795897,0.08661839,0.45017040,-0.14290170,-0.44725036,0
314,0.36187151,0.21344840,-0.05038151,0.69183514,0.12266935,-0.02271761,0
315,0.73818947,0.17775141,-0.39731621,0.34225817,0.29721678,-0.18531346,0
316,0.41362890,0.71859977,-0.08307388,0.46215475,0.22927593,-0.09439042,0
317,0.34920253,0.19352114,-0.03147156,0.35843332,0.26487620,0.23817733,0
318,0.22789741,0.27055074,0.12786011,0.69656797,0.37773859,0.31419087,0
319,0.18921123,0.33181102,-0.06891211,0.29711635,0.18061595,0.43539121,0
320,-0.12880545,0.39133292,-0.05515690,0.17883577,0.04194191,0.15674919,0
321,-0.03885177,0.18787689,0.13520317,-0.07642004,-0.29902989,0.19450964,0
