time,x0,x1,x2,x3,x4,x5,regime_id
199,-0.45197222,-0.09547655,0.10362837,-0.12501187,-0.03561674,0.33433151,0
200,-0.13012722,-0.04411169,0.61114217,-0.21622665,-0.16536442,0.23520042,0
201,-0.02039617,-0.14348092,0.13788965,0.29335834,-0.02056574,-0.02052059,0
202,0.21767762,-0.15274354,0.01044792,0.21137171,-0.14952154,0.05376308,0
203,0.47921470,0.01449540,-0.05064310,0.05407406,-0.03707541,-0.02027397,0
204,0.14298830,0.30879359,-0.33898506,0.31259776,-0.06676561,0.05825748,0
205,-0.07794322,0.29022263,0.08843925,0.33688355,-0.26414496,0.17680773,0
206,0.11080019,-0.37874768,0.07559747,0.17664327,0.07219361,0.11556791,0
207,0.13550989,0.15552907,0.28079305,-0.41478964,0.05619300,0.02504658,0
208,-0.34559725,0.23348986,0.35425088,-0.32105767,-0.04353353,-0.15299683,0
209,-0.33205553,0.29325451,0.02285705,-0.14183002,-0.45418435,0.26282300,0
210,-0.05953393,-0.13852008,0.17464315,-0.40410877,0.03380751,0.06604382,0
211,-0.14599607,-0.04200356,-0.01228009,-0.05159213,-0.01623286,0.14856490,0
212,-0.07320304,0.03782409,-0.04633202,0.33950635,-0.29115587,0.29726580,0
213,0.28667302,-0.33107170,0.44983383,0.29259790,0.17953844,0.14570252,0
214,0.14150863,-0.07241726,0.30221055,0.44926224,0.18914050,-0.09511717,0
215,0.30125660,0.12819958,0.22886606,0.35194536,0.10604320,-0.21222505,0
216,0.04281472,-0.21083851,0.09420608,0.20962653,0.00458412,-0.63243082,0
217,-0.16286575,0.09642003,-0.22487582,0.15992058,-0.17026240,-0.04028300,0
218,-0.06037034,-0.05875354,0.31025720,0.28992716,-0.07233217,-0.12584051,0
219,-0.02316257,-0.04074097,0.08850259,0.02631249,0.32181063,-0.08010227,0
220,0.40977310,0.07604759,0.34174974,0.06814126,0.25825845,-0.16833232,0
221,0.03131989,0.29952090,0.28939341,0.15052749,-0.16925980,-0.32449703,0
222,-0.21237434,-0.29488155,0.07187083,0.27089857,-0.05215593,-0.56041830,0
223,-0.06621940,-0.27945426,0.27890787,-0.21550845,0.02338159,0.04187797,0
224,0.00836253,0.04954559,0.15317453,-0.04459448,0.13903942,-0.12589196,0
225,0.15221541,-0.17924980,0.09735686,0.01692121,-0.09697884,-0.06365218,0
226,-0.04509151,-0.22965241,-0.03554211,-0.14881084,0.06705553,-0.23713396,0
227,0.07826568,-0.24627256,-0.17260427,-0.18405095,0.25495486,-0.05275350,0
228,-0.04396326,0.15269084,-0.46755032,-0.05829047,0.41310228,-0.00113923,0
229,-0.01827767,0.25996902,-0.04496800,-0.39506664,-0.24549941,0.03731338,0
230,-0.21885981,0.34720448,-0.06787844,-0.50956039,-0.41197553,-0.47728595,0
231,-0.23983697,0.02086356,-0.21703402,-0.06935341,-0.04462449,-0.25650934,0
232,-0.49868104,0.04173605,-0.05513206,-0.03981969,0.14781182,-0.33104268,0
233,0.14544976,-0.27854858,0.03377334,-0.46105322,-0.14925334,0.11630548,0
234,-0.08270815,0.18685517,0.08451039,-0.15983196,0.15011947,0.01243417,0
235,-0.38840151,-0.03114518,0.13931840,-0.01546750,-0.31228581,-0.12449812,0
236,-0.26979231,-0.28879921,-0.21519278,-0.22950005,-0.20061225,0.07996668,0
237,-0.01474626,-0.20762412,-0.14678635,-0.14212912,-0.20035338,-0.16859160,0
238,-0.20508848,-0.20476195,-0.31318653,-0.03119460,0.08541657,-0.36545090,0
239,-0.08745819,-0.14433883,-0.16124748,-0.07289018,-0.21837218,-0.40015203,0
240,-0.04638169,0.06797857,-0.56240880,0.00858783,0.17012624,-0.21688630,0
241,0.08150363,-0.07634027,-0.31949537,-0.30153921,-0.39181591,0.06707283,0
242,-0.20635504,-0.10903029,-0.37470597,-0.34984039,-0.17626594,-0.09958676,0
243,-0.09106863,0.01676284,-0.13037578,-0.15392158,0.18189548,-0.23928877,0
244,-0.08000558,0.26669364,0.11468059,-0.34261425,-0.05220209,0.13123651,0
245,-0.01348818,0.16659481,0.04177152,-0.22722304,-0.07731617,0.01667040,0
246,-0.06077247,0.09986411,-0.09978864,0.00214069,0.43076980,-0.31196959,0
247,0.03344529,-0.00879710,-0.01239621,-0.00802875,0.22003098,0.06397520,0
248,0.04689477,0.27409272,-0.41258992,0.29260412,0.11684368,0.22428322,0
249,-0.13888444,-0.08741719,-0.10340214,0.12590369,0.10177604,0.30133778,0
250,-0.34930107,0.09561699,0.02586597,-0.02634936,-0.20022809,0.23313404,0
251,-0.58560265,-0.01889087,-0.20309735,-0.09997017,-0.08715785,0.32082989,0
252,-0.29707598,-0.32851898,-0.10619734,0.02333320,0.05717457,0.08239505,0
253,-0.16147776,-0.47954893,0.04227198,-0.39189338,0.20317985,0.06213910,0
254,0.28045990,-0.25339457,0.01455480,0.12294215,0.24479938,-0.09591555,0
255,0.18287781,0.04926938,0.03490844,0.00246348,0.10529768,-0.33303419,0
256,0.10104366,0.18706585,-0.10282983,-0.23781062,0.19487741,-0.09196870,0
257,-0.13827745,0.15736625,-0.33674545,-0.24988207,-0.13446007,0.17759852,0
258,-0.22495512,0.14576144,-0.20399694,-0.09339995,-0.13588227,0.24118524,0
259,-0.20952637,-0.32574150,-0.28263447,-0.19652740,-0.29863399,0.18796081,0
260,-0.21222208,0.21964518,-0.39365359,-0.10051724,-0.26558949,0.00012598,0
261,-0.08398632,-0.46649502,-0.13071003,0.24253601,-0.19755449,0.04682502,0
262,0.20017613,-0.32373331,-0.15127448,-0.33761341,0.19573359,0.00178608,0
263,-0.16942650,0.12492956,-0.17127048,-0.17172645,0.12644812,-0.24006371,0
264,0.08202605,-0.19104325,-0.25041295,0.23014763,0.17403677,-0.09602325,0
265,-0.08701565,-0.14004750,-0.11937281,0.12101284,0.10368601,-0.05098558,0
266,-0.04955695,-0.33682819,-0.15737392,0.18775773,-0.17443849,-0.05824506,0
267,-0.12896670,-0.20046233,-0.15277623,0.32607376,0.14484927,-0.26368463,0
268,0.13522628,-0.29120088,-0.23232140,0.14875459,0.04792043,0.03594527,0
269,-0.05197353,-0.18409280,-0.21212306,-0.00462275,0.28618365,0.13019171,0
270,0.28516603,0.40996132,-0.24874346,-0.00390869,-0.12014113,-0.07836570,0
271,0.00459914,0.00739835,-0.31707004,0.05345154,-0.30906318,0.11450222,0
272,-0.15210822,0.41220495,-0.19432319,0.03539644,-0.29222030,0.36127602,0
273,0.14552301,0.04649753,-0.24418509,0.00872259,-0.32236378,0.43417046,0
274,0.20811856,-0.00809127,-0.44535533,-0.13224856,0.04575593,0.42375735,0
275,0.25873634,-0.17251515,-0.04354115,0.18961124,-0.31666428,0.19908826,0
276,0.19673620,-0.15586650,-0.30637391,0.08978412,-0.06187043,0.06755041,0
277,-0.00067925,-0.10270735,-0.12640390,0.17098983,-0.02504440,-0.04177369,0
278,0.05207610,-0.42923820,0.02050507,0.06729174,0.05546139,0.15316594,0
279,-0.31574288,-0.47814749,0.09385177,0.04010296,0.12321438,-0.01070869,0
280,-0.00360765,-0.07054982,0.12596527,-0.12074733,-0.27018538,0.13339544,0
281,0.19317266,0.04919336,-0.07191012,0.07253171,0.07724132,0.34370621,0
282,-0.06204474,0.04342162,0.18258354,0.09385077,-0.17475741,0.23726386,0
283,0.09791859,-0.06245934,0.17498474,-0.02708779,0.24107448,-0.04985744,0
284,-0.07057543,0.08743410,0.22370873,-0.25243178,-0.17793128,-0.39038239,0
285,-0.07628029,-0.18149492,-0.06126984,-0.00076748,-0.22575038,-0.14308813,0
286,-0.08582780,-0.02467631,0.02534105,-0.14650982,-0.05419436,0.12016819,0
287,0.00442342,-0.26623973,0.15705222,-0.27750907,0.21276252,0.24119829,0
288,-0.00397438,0.07186463,0.08750231,0.01370118,-0.04074302,0.15653140,0
289,0.15815546,-0.09380594,-0.03606070,-0.21069867,-0.20861103,-0.25504453,0
290,0.15323954,0.34575811,0.18150415,-0.33107125,0.05004272,0.13529864,0
291,-0.08756079,0.27938825,-0.25009393,-0.03933815,-0.30684808,0.09995414,0
292,-0.32572512,0.08477108,0.09745972,-0.18138258,-0.32519320,-0.34078842,0
293,-0.22159402,-0.23047636,-0.31532887,-0.08263416,-0.20822026,-0.35488478,0
294,-0.20943281,0.00743749,-0.11268242,-0.11898450,0.08056206,-0.37688650,0
295,-0.10631239,0.00970796,-0.22163933,-0.02811230,-0.15012720,-0.08656526,0
296,0.04915815,-0.59175966,0.09655915,-0.58987108,-0.15266365,0.14360219,0
297,-0.15990509,-0.33043738,-0.12102972,-0.03435365,-0.42363803,0.27116726,0
298,-0.08373168,-0.48205742,-0.09534876,-0.24208124,0.10225095,0.26014637,0
299,-0.39493357,-0.16772278,-0.13700837,0.11337194,-0.20144138,0.41185581,0
300,-0.14687113,-0.48098679,-0.08669294,-0.21161383,-0.22417579,0.21194840,0
301,-0.32645263,-0.60503247,-0.05734718,-0.44985862,-0.16101485,-0.06334999,0
302,-0.38687085,0.12395080,-0.02980007,-0.22633597,-0.36591167,-0.14768895,0
303,-0.16975989,-0.31802502,0.11606138,-0.41579255,-0.20402291,-0.17537190,0
304,-0.12805965,-0.22586766,-0.03833513,-0.25505107,-0.22381359,0.00433543,0
305,-0.06375705,-0.12865442,-0.09335970,0.00620546,-0.11633302,-0.05315410,0
306,-0.00642696,0.20900091,-0.29471287,0.12292438,-0.34625924,0.01395802,0
307,0.30652690,0.02810260,-0.09584278,-0.05411826,-0.07674337,-0.03876673,0
308,-0.02505393,0.05396936,-0.01549565,-0.07245730,-0.17892377,-0.26318724,0
309,0.04474738,0.07680917,-0.02618839,0.13797739,-0.04914273,-0.05397146,0
310,0.10217342,-0.02473176,-0.11960357,0.46579004,-0.07305431,-0.14539589,0
311,0.21804439,-0.06564591,-0.33927052,0.41520195,0.07501052,-0.26876519,0
312,0.39161560,0.08084561,-0.43939184,0.54591662,0.23887381,-0.12900807,0
313,0.56352057,0.11463313,-0.22849793,0.20811875,0.26937016,0.02474524,0
314,0.28096084,0.10689874,-0.07150359,0.22969925,-0.14956918,-0.25321741,0
315,0.26681135,-0.43705698,-0.05326656,0.08451038,0.23712853,-0.20864024,0
316,0.24755145,-0.07883382,-0.05139158,0.24179062,0.05550123,0.08065669,0
317,-0.02517683,0.06561669,0.16215532,0.28466536,0.42382475,-0.09925441,0
318,-0.19924560,-0.12329207,0.16726575,0.19499532,0.16845318,-0.24909690,0
319,0.09576131,-0.33160123,0.22448227,0.53484121,0.16659099,-0.01290678,0
320,0.06296700,-0.49047141,-0.01262037,0.04187150,-0.05232323,0.30391764,0
321,0.08410487,-0.09342244,0.00933073,0.00331179,0.24534236,0.13798532,0
322,0.13126419,0.02894672,-0.02546381,-0.22805548,-0.28558818,0.01820996,0
